"","text","author_id","in_reply_to_user_id","possibly_sensitive","lang","id","reply_settings","created_at.x","conversation_id","verified","profile_image_url","description","name","created_at.y","protected","username","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"26","RT @FOX13News: A restriction on fishing for red drum and snook was extended to next spring and will now stretch north to Pasco County: http…","1670646198",NA,FALSE,"en","1045066394667290624","everyone",2018-09-26 21:43:39,"1045066394667290624",FALSE,"https://pbs.twimg.com/profile_images/378800000309438106/7aa03d2788c0c408e4c9f9f2c908121e_normal.jpeg","","Alainmast","2013-08-14T14:43:01.000Z",FALSE,"Alainmast1",NA,NA,NA,1,0,0,0,0,45,116,1547,0,NA,"A restriction on fishing for red drum and snook was extended to next spring and will now stretch north to Pasco County: https://t.co/QH8jWsmJ77 https://t.co/AT9Bu5XxTn"
"27","As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north through Pinellas and Pasco counties. Redfish and snook should be returned to sea if caught. . https   twitter com EmeraldMorrow status 1045278737384787968 video 1","455095674",NA,FALSE,"en","1045278737384787968","everyone",2018-09-27 11:47:25,"1045278737384787968",TRUE,"https://pbs.twimg.com/profile_images/1512239271129849856/YrwFDBOQ_normal.jpg","🔍Investigative reporter/anchor @10TampaBay (CBS) |🏆3x Emmy winner | 2x @NorthwesternU alum💜| Stl made, Northside raised | Lefty🖐🏿| Love to: DIY🔨sew🧵skate","Emerald Morrow (WTSP)","2012-01-04T18:42:14.000Z",FALSE,"EmeraldMorrow","Tampa, FL","1602398889071484929","https://t.co/KCEXKvlb4Z",4,0,4,0,0,2911,1312,8256,96,"67339be09fd4d172","As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north through Pinellas and Pasco counties. Redfish and snook should be returned to sea if caught. https://t.co/6qQdrqpql8"
"28","RT @EmeraldMorrow: As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north throug…","16743886",NA,FALSE,"en","1045279040796610560","everyone",2018-09-27 11:48:38,"1045279040796610560",TRUE,"https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg","10 Tampa Bay (CBS, TEGNA) covers news in Tampa, St. Petersburg, Clearwater & Sarasota.  News tips? 📱 727-577-1010, 📧 desk@wtsp.com or reply using @10TampaBay","10 Tampa Bay","2008-10-14T19:14:27.000Z",FALSE,"10TampaBay","Tampa, Florida",NA,"https://t.co/rHVdIDVNLL",4,0,0,0,0,180610,11945,315057,1725,NA,"As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north through Pinellas and Pasco counties. Redfish and snook should be returned to sea if caught. https://t.co/6qQdrqpql8"
"29","RT @EmeraldMorrow: As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north throug…","413349570",NA,FALSE,"en","1045283348707516416","everyone",2018-09-27 12:05:45,"1045283348707516416",FALSE,"https://pbs.twimg.com/profile_images/1087701367810977792/CiI22UJU_normal.jpg","🦄🌊🏳️‍🌈Liberal. Veteran #DUMPtRUMP #Resistance #NoStigmaForMentalIllness #BiSexual #MeToo #BlackLivesMatter #JamesSpader My Fun acct @LSpaderlover","Reclusive Linda","2011-11-15T19:41:45.000Z",FALSE,"MistralLindy17","Clearwater, Florida",NA,NA,4,0,0,0,0,656,1675,16289,14,NA,"As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north through Pinellas and Pasco counties. Redfish and snook should be returned to sea if caught. https://t.co/6qQdrqpql8"
"30","Was your business affected by red tide? The SBA has small loans that can help. A Pasco satellite office will be opening next week for those affected and interested in this program. We will let you know as soon as we have location and times confirmed. . https   www wtsp com article news red tide federal disaster loans now available to pinellas pasco county businesses impacted by red tide 67 597512847","288352152",NA,FALSE,"en","1045320600191991808","everyone",2018-09-27 14:33:46,"1045320600191991808",FALSE,"https://pbs.twimg.com/profile_images/1432404382499360769/LCcUL7Ez_normal.jpg","Is your company looking to expand in Tampa Bay? Contact @PascoEDC for help w/ site selection, incentives, & more. Tampa Bay Small Biz? Visit @SMARTstartPasco","Pasco EDC","2011-04-26T18:06:45.000Z",FALSE,"PascoEDC","Pasco County, Florida",NA,"https://t.co/ry0gUBt6RI",0,1,0,0,0,3939,2379,7267,103,NA,"Was your business affected by red tide? The SBA has small loans that can help. A Pasco satellite office will be opening next week for those affected and interested in this program. We will let you know as soon as we have location and times confirmed. https://t.co/h7NrwEBI9o"
"31","RT @EmeraldMorrow: As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north throug…","1627501111",NA,FALSE,"en","1045351533318221830","everyone",2018-09-27 16:36:41,"1045351533318221830",FALSE,"https://pbs.twimg.com/profile_images/761774660988043265/yQguu_ql_normal.jpg","","MC Wilkins","2013-07-28T09:16:16.000Z",FALSE,"mcwilkins63",NA,NA,NA,4,0,0,0,0,157,76,287127,28,NA,"As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north through Pinellas and Pasco counties. Redfish and snook should be returned to sea if caught. https://t.co/6qQdrqpql8"
"32","**Update**

SBA will be at the West Pasco Entrepreneur Center starting Tuesday, October 2 at 9:00 am. 

Location:
4532 US HIGHWAY 19
NEW PORT RICHEY, FL 34652

Times: 
Tuesday- Friday 9:00 am - 6:00 pm 
Saturday: 10:00 am - 2:00 pm","288352152","288352152",FALSE,"en","1045367056902889472","everyone",2018-09-27 17:38:23,"1045320600191991808",FALSE,"https://pbs.twimg.com/profile_images/1432404382499360769/LCcUL7Ez_normal.jpg","Is your company looking to expand in Tampa Bay? Contact @PascoEDC for help w/ site selection, incentives, & more. Tampa Bay Small Biz? Visit @SMARTstartPasco","Pasco EDC","2011-04-26T18:06:45.000Z",FALSE,"PascoEDC","Pasco County, Florida",NA,"https://t.co/ry0gUBt6RI",1,0,1,0,0,3939,2379,7267,103,NA,NA
"33","UPDATE: Red tide conditions improve in Pinellas, Manatee and Sarasota counties; very low concentrations observed in Pasco County #redtide  . https   www wfla com 1483000382. https   twitter com WFLA status 1045792329544724480 photo 1","23820899",NA,FALSE,"en","1045792329544724480","everyone",2018-09-28 21:48:15,"1045792329544724480",TRUE,"https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg","WFLA News Channel 8 is a news leader in Tampa Bay.","WFLA NEWS","2009-03-11T20:14:10.000Z",FALSE,"WFLA","Tampa, FL",NA,"https://t.co/qPxwyiszHG",0,0,0,0,0,207035,2287,234662,1723,NA,"UPDATE: Red tide conditions improve in Pinellas, Manatee and Sarasota counties; very low concentrations observed in Pasco County #redtide https://t.co/Yr16MU5vGh https://t.co/z3VKSbg720"
"34",".@SBAgov opens Business Recovery Center in Pasco County for #smallbiz impacted by red tide algal bloom l Read more ---&gt; . https   www sba gov offices disaster dfoce resources 1628246","543424384",NA,FALSE,"en","1047124203856715777","everyone",2018-10-02 14:00:39,"1047124203856715777",FALSE,"https://pbs.twimg.com/profile_images/1240325126350127104/paCK4xtE_normal.jpg","State designated as Florida's principal provider of business assistance, the Florida SBDC provides tools & expertise to help Florida's small businesses succeed.","Florida SBDC Network","2012-04-02T13:47:09.000Z",FALSE,"FloridaSBDCN","Florida, USA",NA,"https://t.co/0SpGe6SK9c",0,0,0,0,0,2814,1151,3773,89,NA,".@SBAgov opens Business Recovery Center in Pasco County for #smallbiz impacted by red tide algal bloom l Read more ---&gt; https://t.co/ecchDjXifD"
"35","Starting today the Small Business Association is in Pasco to help owners fill out federal disaster loans. @PascoEDC Location: West Pasco Entrepreneur Center 4532 US Hwy 19, NPR Fl. Tuesday- Friday 9am - 6pm; Sat: 10am - 2pm More info here: @10NewsWTSP . https   www wtsp com article news red tide federal disaster loans now available to pinellas pasco county businesses impacted by red tide 67 597512847","63532984",NA,FALSE,"en","1047129576927838208","everyone",2018-10-02 14:22:00,"1047129576927838208",TRUE,"https://pbs.twimg.com/profile_images/1516404126573379597/1YeoqW7V_normal.jpg","Emmy winning journalist @sarahwtsp |Wife 💍#BoyMom 👶🏻 👶🏻| 🌎Traveler|Positive|Goal driven| #Florida ☀️Master of power naps| 🙏🏼Matthew 19:26","Sarah Rosario","2009-08-06T20:31:45.000Z",FALSE,"sarahbrosario","Tampa, FL",NA,"https://t.co/EyWlIl2Tpq",0,0,0,0,0,4292,2355,10467,110,NA,"Starting today the Small Business Association is in Pasco to help owners fill out federal disaster loans. @PascoEDC Location: West Pasco Entrepreneur Center 4532 US Hwy 19, NPR Fl. Tuesday- Friday 9am - 6pm; Sat: 10am - 2pm More info here: @10NewsWTSP https://t.co/mQYKblq24k"
"36","BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1","78812733",NA,FALSE,"en","1051902297465376768","everyone",2018-10-15 18:27:05,"1051902297465376768",FALSE,"https://pbs.twimg.com/profile_images/973017540652871681/0LIG0duQ_normal.jpg","TV Reporter @wfts Iowa grown #GoHawks in Florida, loves animals, dogs, cooking #vegan, wine, travel, and trying to make a positive difference in the world.","Wendi Lane","2009-10-01T05:11:23.000Z",FALSE,"Wendilanetv","Spring Hill, FL",NA,NA,4,0,14,1,0,354,226,288,10,NA,"BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4"
"37","RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pa…","15138087",NA,FALSE,"en","1051904863435743233","everyone",2018-10-15 18:37:17,"1051904863435743233",TRUE,"https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg","Tampa Bay News: Check out our traffic feed here: https://t.co/M2uAC172SI","ABC Action News","2008-06-16T20:08:51.000Z",FALSE,"abcactionnews","Tampa",NA,"https://t.co/hjOLC3xFry",4,0,0,0,0,173591,649,186913,1589,NA,"BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4"
"38","RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pa…","810643213618909189",NA,FALSE,"en","1051907003529003009","everyone",2018-10-15 18:45:47,"1051907003529003009",FALSE,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","Jassy Ynocencio","2016-12-19T00:29:38.000Z",FALSE,"YnocencioJassy","St Petersburg, FL",NA,NA,4,0,0,0,0,268,303,155465,10,NA,"BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4"
"39","RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pa…","2320585169",NA,FALSE,"en","1051924385324519429","everyone",2018-10-15 19:54:51,"1051924385324519429",FALSE,"https://pbs.twimg.com/profile_images/929589153498574848/G2VpZkqP_normal.jpg","~All who wander are not lost ~","AKA Kirran Bliss","2014-02-02T19:28:46.000Z",FALSE,"phishygirl62",NA,NA,NA,4,0,0,0,0,417,680,50603,5,NA,"BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4"
"40","RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pa…","3504516443",NA,FALSE,"en","1051925216354598916","everyone",2018-10-15 19:58:10,"1051925216354598916",FALSE,"https://pbs.twimg.com/profile_images/1124365498530062336/q-TCT0Vs_normal.jpg","I'm a bit of a geek (math, science, history, geography, social sciences, languages, etc.).  My favorite TV shows are Forever and Numb3rs.","N3GatorFan","2015-08-31T18:44:35.000Z",FALSE,"N3GatorFan",NA,"1593444209968746501","https://t.co/kg31dK3PdM",4,0,0,0,0,622,167,77551,26,NA,"BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4"
"41","RED TIDE IS VERY SEVERE YET ALL THE WAY UP TO PASCO COUNTY FL. RESPIRATORY PROBLEMS. THE SAND ALSO HAS IT IN IT, REMEMBER THAT. It is not good to be around it, especially if you are older. CITRUS COUNTY ALSO STILL REPORTING RED TIDE.. ","895686481209159680",NA,FALSE,"en","1062040419503144960","everyone",2018-11-12 17:52:22,"1062040419503144960",FALSE,"https://pbs.twimg.com/profile_images/895775093573513216/QtEl1Yeo_normal.jpg","Trump 100%LOVE MY COUNTRY NO LISTS NO DIR. MESS NO PORN.SPEAK MY MIND - DONT LIKE -TOO BAD  I SPEAK TRUTH...THE BEST IS YET TO COME love outdoors n fishing","Sandy Keller","2017-08-10T16:41:12.000Z",FALSE,"mousymama","Trumpland USA ",NA,NA,0,0,0,0,0,2685,2641,127064,12,NA,"RED TIDE IS VERY SEVERE YET ALL THE WAY UP TO PASCO COUNTY FL. RESPIRATORY PROBLEMS. THE SAND ALSO HAS IT IN IT, REMEMBER THAT. It is not good to be around it, especially if you are older. CITRUS COUNTY ALSO STILL REPORTING RED TIDE."
"42","Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. . https   twitter com WJHG_TV status 1062806174142210052 photo 1","18006230",NA,FALSE,"en","1062806174142210052","everyone",2018-11-14 20:35:12,"1062806174142210052",TRUE,"https://pbs.twimg.com/profile_images/1192194038025338880/7WSXvEk4_normal.jpg","WJHG, NewsChannel 7, is Northwest Florida's leading source for news, weather and sports.","WJHG-TV","2008-12-09T23:34:37.000Z",FALSE,"WJHG_TV","Panama City Beach, Florida",NA,"http://t.co/u7XTRFim0g",2,0,1,0,0,44023,655,113082,533,NA,"Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. https://t.co/ebqmJ1cT3p"
"43","RT @WJHG_TV: Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was obser…","14829641",NA,FALSE,"en","1062806445467541510","everyone",2018-11-14 20:36:17,"1062806445467541510",FALSE,"https://pbs.twimg.com/profile_images/1462568584740323334/Zeomp0FU_normal.jpg","Retired Bull hauler.  #CowGirlUp #GenX #ArmyBrat  #FUCKFACISTS  #NeverTrump ~#Science","Rebel","2008-05-19T07:08:43.000Z",FALSE,"ReneeWatson68","bunker ","1580661288392269824",NA,2,0,0,0,0,1580,1618,52364,10,NA,"Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. https://t.co/ebqmJ1cT3p"
"44","RT @WJHG_TV: Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was obser…","1046953802245578753",NA,FALSE,"en","1063803950984511488","everyone",2018-11-17 14:40:01,"1063803950984511488",FALSE,"https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.","Help Florida Heal","2018-10-02T02:43:32.000Z",FALSE,"HelpFloridaHeal","Boca Grande, FL","1304150592277929984","https://t.co/nrcNO8vykn",2,0,0,0,0,147,347,1461,2,NA,"Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. https://t.co/ebqmJ1cT3p"
"45","Snook, as well as redfish, remain catch-and-release only in state waters from the Hernando/Pasco county line through Gordon Pass in Collier County (includes Tampa Bay and Hillsborough County) through May 10, 2019, in response to the impacts of red tide. . https   floridakeystreasures com snook season closure gulf everglades florida key starts 12 1","28926842",NA,FALSE,"en","1067486160954507265","everyone",2018-11-27 18:31:48,"1067486160954507265",FALSE,"https://pbs.twimg.com/profile_images/2262116633/babypiratenew250_normal.jpg","Florida Native living in the Fabulous Florida Keys","☠Keys Treasures☠","2009-04-05T02:54:50.000Z",FALSE,"KeysTreasures","Florida Keys","1460316255169167369","https://t.co/73FKSJurBZ",0,0,1,0,0,2322,1008,17649,82,NA,"Snook, as well as redfish, remain catch-and-release only in state waters from the Hernando/Pasco county line through Gordon Pass in Collier County (includes Tampa Bay and Hillsborough County) through May 10, 2019, in response to the impacts of red tide. https://t.co/5rpQ7kzFYA"
"46","Scam in Pasco County and is red tide gone?

#DoveDailyUpdate #PCSO #DukeEnergy #RedTide

 . https   www wduv com news breaking news scam hitting pasco county residents 1t5HrSDrGlMUfi7uLpiAxM. https   twitter com 1055WDUV status 1069513272246849536 photo 1","608235166",NA,FALSE,"en","1069513272246849536","everyone",2018-12-03 08:46:49,"1069513272246849536",FALSE,"https://pbs.twimg.com/profile_images/1608095098629128192/gFQPV-Kp_normal.jpg","105.5 WDUV The Dove plays all of Tampa Bay's Lite Favorites! Stream anytime online!","105.5 The Dove","2012-06-14T15:23:54.000Z",FALSE,"1055TheDove","Tampa Bay, FL",NA,"https://t.co/i1RO8qiOD7",0,0,0,0,0,2769,4493,26989,64,NA,"Scam in Pasco County and is red tide gone?

#DoveDailyUpdate #PCSO #DukeEnergy #RedTide

https://t.co/GHhFsdgchf https://t.co/37CqszNU5L"
"47","#GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast. ","3105087901",NA,FALSE,"en","1082219669996617728","everyone",2019-01-07 10:17:30,"1082219669996617728",TRUE,"https://pbs.twimg.com/profile_images/1062406118822080512/IFOf0OaE_normal.jpg","Comm Director @american_heart covering NE Ohio. Retired anchor/reporter for @mysuncoast in #Sarasota & @jet24fox66 in #Erie. York, PA native. @eagles fan.","Jessica Smylie","2015-03-23T15:59:22.000Z",FALSE,"JessDoudrick","Cleveland, OH",NA,"https://t.co/VVBfSzAeLW",1,0,1,1,0,1217,703,6761,27,NA,"#GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast"
"48","RT @JessDoudrick: #GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes…","9581122",NA,FALSE,"en","1082219759519834112","everyone",2019-01-07 10:17:51,"1082219759519834112",TRUE,"https://pbs.twimg.com/profile_images/1012040604619034624/Rcn4ySrr_normal.jpg","ABC7 is the news leader in Sarasota/Manatee counties. News tip? 941-923-6397 or news@mysuncoast.com. Share pics/vids with us thru https://t.co/w4B9r5SLV1","ABC7 Sarasota","2007-10-21T15:57:27.000Z",FALSE,"mysuncoast","Sarasota, Florida",NA,"http://t.co/nQUeAxZ5Ke",1,0,0,0,0,67054,855,89769,690,NA,"#GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast"
"49","Some good news for a change. ""More than 10.000 juvenile and adults redfish will be released this month along the Gulf Coast in areas that were impacted by #redtide, starting in Pasco County.""

. http   ed gr bbpvq","1046953802245578753",NA,FALSE,"en","1092774341983514625","everyone",2019-02-05 13:18:00,"1092774341983514625",FALSE,"https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.","Help Florida Heal","2018-10-02T02:43:32.000Z",FALSE,"HelpFloridaHeal","Boca Grande, FL","1304150592277929984","https://t.co/nrcNO8vykn",1,0,0,0,0,147,347,1461,2,NA,"Some good news for a change. ""More than 10.000 juvenile and adults redfish will be released this month along the Gulf Coast in areas that were impacted by #redtide, starting in Pasco County.""

https://t.co/vnBXhVGplS"
"50","It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! . https   twitter com DE_PeveetaP status 1092805811523465216 photo 1","710136819480788992",NA,FALSE,"en","1092805811523465216","everyone",2019-02-05 15:23:03,"1092805811523465216",FALSE,"https://pbs.twimg.com/profile_images/1445479762437173248/eToQVdKc_normal.jpg","Corporate giving manager for @DukeEnergy in Florida. @UCF #AlumKnight & @UFMBA student. All tweets are my own.","Peveeta Samuel","2016-03-16T16:13:06.000Z",FALSE,"Peveeta_FL","Florida, USA",NA,"https://t.co/7lwlJGdoGH",3,0,8,2,0,935,405,2423,16,"07d9ed1f05088001","It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! https://t.co/b2wmP7ChQG"
"51","RT @DE_PeveetaP: It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in…","707999894473080832",NA,FALSE,"en","1092805952087252997","everyone",2019-02-05 15:23:36,"1092805952087252997",FALSE,"https://pbs.twimg.com/profile_images/926542371562622976/3Wc8eWeI_normal.jpg","Corporate Communications for @DukeEnergy #Florida. All tweets are my own.","Ana Gibbs","2016-03-10T18:41:43.000Z",FALSE,"DE_AnaGibbs",NA,NA,"https://t.co/ul4C3F2hys",3,0,0,0,0,1531,793,5692,31,NA,"It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! https://t.co/b2wmP7ChQG"
"52",". @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 . https   twitter com SarahBlazonis status 1092835934356283394 video 1","82108123",NA,FALSE,"en","1092835934356283394","everyone",2019-02-05 17:22:45,"1092835934356283394",FALSE,"https://pbs.twimg.com/profile_images/1130170137825423362/pJlLng_P_normal.jpg","Reporter for @BN9 🎤 | @NewhouseBDJ Grad 🍊 | PA➡️NY➡️FL","Sarah Blazonis","2009-10-13T14:32:50.000Z",FALSE,"SarahBlazonis","Tampa, FL",NA,NA,5,1,17,0,0,2783,3157,27206,102,NA,". @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 https://t.co/ZIwaTkXc0g"
"53","RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from la…","17308428",NA,FALSE,"en","1092837105607286784","everyone",2019-02-05 17:27:24,"1092837105607286784",TRUE,"https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.","Spectrum Bay News 9","2008-11-11T12:03:53.000Z",FALSE,"BN9","Tampa Bay area",NA,"http://t.co/j3OZJEwDmE",5,0,0,0,0,384393,446,145259,1754,NA,". @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 https://t.co/ZIwaTkXc0g"
"54","This is one of the 25 adult fish released today. They were donated by the @DukeEnergy Mariculture Center in #CrystalRiver. @BN9 https://t.co/qJ1nxNmDAP","82108123","82108123",FALSE,"en","1092837146606616576","everyone",2019-02-05 17:27:34,"1092835934356283394",FALSE,"https://pbs.twimg.com/profile_images/1130170137825423362/pJlLng_P_normal.jpg","Reporter for @BN9 🎤 | @NewhouseBDJ Grad 🍊 | PA➡️NY➡️FL","Sarah Blazonis","2009-10-13T14:32:50.000Z",FALSE,"SarahBlazonis","Tampa, FL",NA,NA,2,1,9,0,0,2783,3157,27206,102,NA,NA
"55","RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from la…","274642013",NA,FALSE,"en","1092837493844643840","everyone",2019-02-05 17:28:57,"1092837493844643840",FALSE,"https://pbs.twimg.com/profile_images/500471800502165505/lEtsXEE__normal.jpeg","","Suzanne Ryan","2011-03-30T18:00:18.000Z",FALSE,"PuggieSue","Florida",NA,NA,5,0,0,0,0,341,249,174737,2,NA,". @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 https://t.co/ZIwaTkXc0g"
"56","About 2,000 juvenile redfish were released. Upcoming releases will take place in #Hillsborough, #Pinellas, #Sarasota, #Charlotte, #Lee, #Collier, and #Manatee Counties. @BN9 https://t.co/efcnUQToKH","82108123","82108123",FALSE,"en","1092838686868365312","everyone",2019-02-05 17:33:41,"1092835934356283394",FALSE,"https://pbs.twimg.com/profile_images/1130170137825423362/pJlLng_P_normal.jpg","Reporter for @BN9 🎤 | @NewhouseBDJ Grad 🍊 | PA➡️NY➡️FL","Sarah Blazonis","2009-10-13T14:32:50.000Z",FALSE,"SarahBlazonis","Tampa, FL",NA,NA,5,1,6,0,0,2783,3157,27206,102,NA,NA
"57","I’ll have more details on how it’s hoped these little guys can help with #RedTide recovery coming up on @BN9 at 5:00. https://t.co/eaPIZPfwMN","82108123","82108123",FALSE,"en","1092839537108234242","everyone",2019-02-05 17:37:04,"1092835934356283394",FALSE,"https://pbs.twimg.com/profile_images/1130170137825423362/pJlLng_P_normal.jpg","Reporter for @BN9 🎤 | @NewhouseBDJ Grad 🍊 | PA➡️NY➡️FL","Sarah Blazonis","2009-10-13T14:32:50.000Z",FALSE,"SarahBlazonis","Tampa, FL",NA,NA,2,0,3,0,0,2783,3157,27206,102,NA,NA
